,Unnamed: 0,time,Dishwasher,Home office,Fridge,Wine cellar,Garage door,Barn,Well,Microwave,Living room,temperature,humidity,visibility,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability,Furnace,Kitchen,year,month,day,weekday,weekofyear,hour,minute,timing,use_HO,gen_Sol,Car charger [kW],Water heater [kW],Air conditioning [kW],Home Theater [kW],Outdoor lights [kW],microwave [kW],Laundry [kW],Pool Pump [kW]
685,685,2016-01-01 16:25:00,0.00025,0.146833333,0.14395,0.0074,0.012366667,0.029116667,0.001033333,0.004183333,0.0999,36.87,0.62,10.0,31.14,1015.19,7.37,0.75,239.0,0.0,25.26,0.0,0.539416667,0.000733333,2016,1,1,Friday,53,16,25,Afternoon,1.2603,0.018483333,1.4703034460337376,0.0485622149969501,0.0147394513830019,0.0129925052548437,0.1208000000000006,0.0,0.0395491961654151,0.138886390459568
686,686,2016-01-01 16:26:00,0.00025,0.144933333,0.14355,0.00725,0.01245,0.027833333,0.001233333,0.574466667,0.099733333,36.87,0.62,10.0,31.14,1015.19,7.37,0.75,239.0,0.0,25.26,0.0,0.63025,0.000650033,2016,1,1,Friday,53,16,26,Afternoon,1.86805,0.0194,1.4801298789905295,0.0480673043600046,0.0146477315876928,0.0129839665299619,0.1208000000000006,0.0063593128054574,0.0415677848956666,0.1403122623017577
687,687,2016-01-01 16:27:00,1.67e-05,0.144166667,0.1431,0.00745,0.01305,0.02735,0.0013,0.828616667,0.099533333,36.87,0.62,10.0,31.14,1015.19,7.37,0.75,239.0,0.0,25.26,0.0,0.618566667,0.000300033,2016,1,1,Friday,53,16,27,Afternoon,2.1361,0.020233333,1.4872933476290564,0.0521469257764698,0.0152030527425104,0.0130007351283883,0.1212000000000006,0.0048509586325517,0.0394494861805505,0.1417747118862797
688,688,2016-01-01 16:28:00,0.0001,0.1421,0.1432,0.007833333,0.013466667,0.029216667,0.001016667,0.059816667,0.100383333,36.87,0.62,10.0,31.14,1015.19,7.37,0.75,239.0,0.0,25.26,0.0,0.6743166669999999,0.0006833329999999,2016,1,1,Friday,53,16,28,Afternoon,1.569933333,0.020366667,1.4936201754335294,0.048450385388921,0.0145816448448695,0.0130501979454062,0.1222000000000006,0.0786124257074771,0.0395360910857685,0.1437928279837939
689,689,2016-01-01 16:29:00,0.000116667,0.128766667,0.143233333,0.0077,0.013466667,0.02935,0.001,0.004166667,0.100633333,36.87,0.62,10.0,31.14,1015.19,7.37,0.75,239.0,0.0,25.26,0.0,0.6732833330000001,0.000766667,2016,1,1,Friday,53,16,29,Afternoon,1.501333333,0.020066667,1.4949497054970875,0.0448809855739606,0.0145231214505281,0.0135144214416734,0.1222000000000006,0.0,0.0375221726497848,0.1448602823239526
690,690,2016-01-01 16:30:00,0.0001,0.12935,0.1433,0.007933333,0.013466667,0.029283333,0.001,0.004166667,0.10055,36.87,0.62,10.0,31.14,1015.19,7.37,0.75,239.0,0.0,25.26,0.0,0.672783333,0.0008332999999999,2016,1,1,Friday,53,16,30,Afternoon,1.502333333,0.019033333,1.4930168092930418,0.0444904821821171,0.0148587683049861,0.013976236140926,0.1212000000000006,0.0,0.0396734976998693,0.1465551819422496
691,691,2016-01-01 16:31:00,0.0001,0.1466,0.143716667,0.0077,0.013383333,0.029216667,0.001,0.00415,0.099533333,36.87,0.62,10.0,31.14,1015.19,7.37,0.75,239.0,0.0,25.26,0.0,0.619666667,0.0007167,2016,1,1,Friday,53,16,31,Afternoon,1.4553,0.017733333,1.500569244477253,0.0444649890133023,0.0148045302913045,0.0135412851825677,0.1216000000000006,0.0379058742952197,0.039881688759873,0.1478284793735094
692,692,2016-01-01 16:32:00,0.0001,0.132383333,0.136333333,0.00745,0.01335,0.029283333,0.001,0.00415,0.099583333,36.87,0.62,10.0,31.14,1015.19,7.37,0.75,239.0,0.0,25.26,0.0,0.600516667,0.000733367,2016,1,1,Friday,53,16,32,Afternoon,1.406116667,0.018633333,1.5089018985254128,0.0404149695766686,0.0149668175409234,0.0129566847260161,0.1220000000000006,0.0,0.0397797907690288,0.147984513542751
693,693,2016-01-01 16:33:00,0.0,0.13875,0.130866667,0.0076,0.012966667,0.02935,0.001016667,0.004166667,0.100733333,36.87,0.62,10.0,31.14,1015.19,7.37,0.75,239.0,0.0,25.26,0.0,0.104133334,0.000550067,2016,1,1,Friday,53,16,33,Afternoon,0.818233333,0.019833333,1.5002839091623643,0.0440404826111226,0.0151948461375255,0.01303366253015,0.1224000000000006,0.0141357730794842,0.0394458006333268,0.1478000492916052
694,694,2016-01-01 16:34:00,0.0,0.136983333,0.128683333,0.007533333,0.012983333,0.029233333,0.001016667,0.004183333,0.100916667,36.87,0.62,10.0,31.14,1015.19,7.37,0.75,239.0,0.0,25.26,0.0,0.08425,0.000516667,2016,1,1,Friday,53,16,34,Afternoon,0.82885,0.0201,1.501398322171045,0.0402194914680852,0.0151777742739854,0.0125128497436769,0.1228000000000006,0.0,0.0393191144679546,0.1479123808206155
695,695,2016-01-01 16:35:00,0.0,0.129833333,0.127266667,0.00765,0.01295,0.0316,0.001016667,0.005183333,0.100933333,36.87,0.62,10.0,31.14,1015.19,7.37,0.75,239.0,0.0,25.26,0.0,0.085966667,0.000999967,2016,1,1,Friday,53,16,35,Afternoon,1.505016667,0.020433333,1.5024843554295793,0.0409023418192736,0.0156041076587452,0.012409308966471,0.1228000000000006,0.0,0.0397106976115242,0.1492551393966599
696,696,2016-01-01 16:36:00,1.67e-05,0.134333333,0.1265,0.007666667,0.0129,0.036216667,0.001,0.00705,0.101166667,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.08605,0.001966666,2016,1,1,Friday,53,16,36,Afternoon,2.803166667,0.021483333,1.5085548809428688,0.0404793481585998,0.0160208338580828,0.0129023372073985,0.1232000000000006,0.0,0.0415862084867046,0.1508617978413105
697,697,2016-01-01 16:37:00,1.67e-05,0.13495,0.126233333,0.007333333,0.0128,0.035183333,0.001,0.006633333,0.101716667,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.160766667,0.0017167,2016,1,1,Friday,53,16,37,Afternoon,2.577816667,0.022416667,1.508429536813033,0.032359018988897,0.0141668496984255,0.0129550557130227,0.1232000000000006,0.0,0.0398138879074748,0.1524573203069705
698,698,2016-01-01 16:38:00,5e-05,0.1333,0.125033333,0.007466667,0.01285,0.029233333,0.001033333,0.0042,0.101583333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.220583333,0.000550033,2016,1,1,Friday,53,16,38,Afternoon,0.962933333,0.022583333,1.5158271981228442,0.0325348863198508,0.0146985411010072,0.0130543218239357,0.1224000000000006,0.0,0.039716288836684,0.1538750156782818
699,699,2016-01-01 16:39:00,0.000266667,0.132433333,0.12425,0.007183333,0.012333333,0.029183333,0.001033333,0.004166667,0.10085,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.562516666,0.0007999999999999,2016,1,1,Friday,53,16,39,Afternoon,1.239033333,0.02215,1.5236747364174557,0.0365293937707974,0.0148825460725423,0.013023852588814,0.1220000000000006,0.0,0.0417939640601921,0.1555132212633972
700,700,2016-01-01 16:40:00,0.000266667,0.132233333,0.123716667,0.00715,0.012333333,0.029233333,0.001033333,0.004166667,0.100733333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.557433333,0.000783333,2016,1,1,Friday,53,16,40,Afternoon,1.2342,0.020966667,1.5309260561857163,0.0401284797513841,0.0147393010491275,0.0130759273751786,0.1234000000000006,0.0018830022506686,0.0376212710634297,0.1540389890058741
701,701,2016-01-01 16:41:00,0.000216667,0.076666667,0.123433333,0.0074,0.012466667,0.029266667,0.001033333,0.004183333,0.100533333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.64305,0.0007167,2016,1,1,Friday,53,16,41,Afternoon,1.289116667,0.019416667,1.5299331270567942,0.0400856160659696,0.0150021353776422,0.0129772022665722,0.1224000000000006,0.0225807696053011,0.0371289713462286,0.1538602750251867
702,702,2016-01-01 16:42:00,0.00015,0.04145,0.12375,0.00745,0.012633333,0.029233333,0.001,0.00415,0.100216667,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.8182666670000001,0.000483333,2016,1,1,Friday,53,16,42,Afternoon,1.47245,0.018116667,1.5220510257984432,0.0443125297408228,0.0148579200546824,0.0124810239285448,0.1230000000000006,0.0,0.0373583270226201,0.1553776733619457
703,703,2016-01-01 16:43:00,5e-05,0.041033333,0.2284,0.00785,0.013183333,0.029283333,0.001,0.004166667,0.099616667,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.826016667,0.00065,2016,1,1,Friday,53,16,43,Afternoon,1.667616667,0.01715,1.5232351510116784,0.040187071158614,0.0156930077948028,0.0129275868313627,0.1230000000000006,0.0,0.0374043925064359,0.1539036898028453
704,704,2016-01-01 16:44:00,0.000116667,0.041033333,0.123,0.007766667,0.013466667,0.029383333,0.001,0.004166667,0.10035,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.671933334,0.0009166339999999,2016,1,1,Friday,53,16,44,Afternoon,1.3855,0.016716667,1.53021436983892,0.0402575283575831,0.015552354038562,0.0134083613331079,0.1220000000000006,0.0,0.0374798797386511,0.1555474191102876
705,705,2016-01-01 16:45:00,0.0001,0.04105,0.122566667,0.007816667,0.01345,0.0294,0.001,0.004183333,0.100783333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.673783333,0.000850033,2016,1,1,Friday,53,16,45,Afternoon,1.387983333,0.01665,1.5315576382656175,0.0404940271524712,0.0148515814491433,0.014018188599259,0.1224000000000006,0.0307946524748188,0.0375923317921094,0.1568801672410508
706,706,2016-01-01 16:46:00,0.000116667,0.04105,0.167933333,0.007516667,0.0135,0.029366667,0.001016667,0.00415,0.10075,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.672366667,0.00085,2016,1,1,Friday,53,16,46,Afternoon,1.4422,0.016016667,1.5309159089070548,0.0411192139250857,0.0155645348899318,0.0134907194007894,0.1220000000000006,0.0,0.0397183853128025,0.1540363417487447
707,707,2016-01-01 16:47:00,0.0001,0.04105,0.1223,0.007433333,0.01345,0.029416667,0.001,0.004183333,0.10095,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.629633333,0.0008667,2016,1,1,Friday,53,16,47,Afternoon,1.334616667,0.015533333,1.5392632424392103,0.0360693420602466,0.0149148039808274,0.0134188423291925,0.1224000000000006,1.2198290023995633,0.039529177826587,0.1525037769969132
708,708,2016-01-01 16:48:00,8.33e-05,0.04105,0.126066667,0.007516667,0.013416667,0.029483333,0.001,0.004183333,0.10105,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.59955,0.0008167,2016,1,1,Friday,53,16,48,Afternoon,1.303966667,0.014666667,1.539109181019793,0.0367446060516792,0.0148459507078859,0.0134867233843633,0.1228000000000006,1.140676214993173,0.0420048864105554,0.1524777163381765
709,709,2016-01-01 16:49:00,1.67e-05,0.041466667,0.128466667,0.0075,0.013083333,0.1561,0.001116667,0.00415,0.101883333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.175066667,0.000583367,2016,1,1,Friday,53,16,49,Afternoon,0.916783333,0.014483333,1.5458521998524335,0.0371939498055016,0.0154374759780157,0.0134728182399471,0.1228000000000006,1.131126141830586,0.0438483482317809,0.1537242317299501
710,710,2016-01-01 16:50:00,1.67e-05,0.041533333,0.129583333,0.00735,0.01305,0.184083333,0.0012,0.004166667,0.10225,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.084916667,0.000483367,2016,1,1,Friday,53,16,50,Afternoon,0.835216667,0.014866667,1.5465142417528142,0.036739645334709,0.015331308487895,0.0139349570396822,0.1228000000000006,1.1622182556039746,0.0416916455871379,0.1541262805768986
711,711,2016-01-01 16:51:00,0.0,0.0415,0.12995,0.00745,0.013033333,0.088733333,0.001066667,0.004166667,0.101866667,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.08545,0.000550033,2016,1,1,Friday,53,16,51,Afternoon,0.753433333,0.015133333,1.5451186399605674,0.0373762688364728,0.0148140644089351,0.0134489536479258,0.1228000000000006,0.0407443925647666,0.0421211774187915,0.1525704215902281
712,712,2016-01-01 16:52:00,1.67e-05,0.04155,0.130133333,0.007333333,0.012866667,0.085716667,0.001033333,0.004166667,0.101466667,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.1660333339999999,0.0004833,2016,1,1,Friday,53,16,52,Afternoon,0.82785,0.015,1.5379685681225874,0.0367251692767697,0.015291801518758,0.0134180008052631,0.1228000000000006,0.0442380014785804,0.0372000999322489,0.1524923862900099
713,713,2016-01-01 16:53:00,1.67e-05,0.04155,0.1298,0.007416667,0.0129,0.085233333,0.00105,0.004183333,0.10155,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.153333334,0.0005167,2016,1,1,Friday,53,16,53,Afternoon,0.815,0.014716667,1.538793993061316,0.0366538655465823,0.0156556204392635,0.0134384320304559,0.1228000000000006,0.0221152273601196,0.0374171548895082,0.1538625383775922
714,714,2016-01-01 16:54:00,0.0,0.041566667,0.129916667,0.007483333,0.012916667,0.085233333,0.00105,0.004166667,0.10165,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.161983334,0.0005,2016,1,1,Friday,53,16,54,Afternoon,0.82405,0.014083333,1.5442708052129428,0.0362649472140256,0.0152650501885273,0.0139312029786135,0.1242000000000006,0.0,0.0374955925815155,0.1554595162249599
715,715,2016-01-01 16:55:00,0.000216667,0.041716667,0.129566667,0.007333333,0.012433333,0.055466667,0.001033333,0.004166667,0.10145,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.502983334,0.0006833,2016,1,1,Friday,53,16,55,Afternoon,1.157983333,0.01335,1.5311319230017535,0.0331611425370264,0.0148285293822327,0.0140792957298866,0.1228000000000006,0.0339506795071978,0.0352611061905204,0.1570917312907255
716,716,2016-01-01 16:56:00,0.000233333,0.041716667,0.129633333,0.007333333,0.012383333,0.029283333,0.001016667,0.004183333,0.101166667,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.5329666670000001,0.000733334,2016,1,1,Friday,53,16,56,Afternoon,1.178633333,0.01285,1.5381186676793046,0.0366406817971425,0.0155395726315509,0.0139644166290631,0.1228000000000006,0.0,0.0354981731527724,0.1568652707395396
717,717,2016-01-01 16:57:00,0.0002,0.04165,0.1298,0.007233333,0.012483333,0.029283333,0.001016667,0.004183333,0.101116667,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.552783334,0.0006667,2016,1,1,Friday,53,16,57,Afternoon,1.212216667,0.013016667,1.537204587936545,0.0400708894291035,0.0154772247027812,0.0144022768733189,0.1232000000000006,0.0,0.0330531776178281,0.1584419999898926
718,718,2016-01-01 16:58:00,1.67e-05,0.0416,0.128083333,0.007516667,0.013016667,0.029366667,0.001016667,0.0042,0.101316667,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.280316667,0.000550033,2016,1,1,Friday,53,16,58,Afternoon,0.957433333,0.01315,1.5380969404177238,0.0401985354978117,0.0146421072598999,0.014557872762023,0.1236000000000006,0.0,0.0334320248630947,0.1585163920734787
719,719,2016-01-01 16:59:00,8.33e-05,0.041133333,0.124833333,0.007766667,0.013483333,0.029383333,0.001,0.004183333,0.10105,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.6382833330000001,0.000800033,2016,1,1,Friday,53,16,59,Afternoon,1.3964,0.012816667,1.531527167998044,0.0406023187756621,0.015229542105927,0.0145765528261488,0.1236000000000006,0.0,0.0331294149998101,0.158405503002844
720,720,2016-01-01 17:00:00,0.000133333,0.041083333,0.1232,0.00795,0.013466667,0.029416667,0.001,0.004166667,0.100933333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.670366666,0.0008667,2016,1,1,Friday,53,17,0,Evening,1.473566667,0.012366667,1.521895896869321,0.0443786400162502,0.0154436240262556,0.0154209622864929,0.1232000000000006,0.0762537193535631,0.032581826494797,0.1598177918157983
721,721,2016-01-01 17:01:00,0.0001,0.040983333,0.122,0.007716667,0.013433333,0.029516667,0.001016667,0.00415,0.100783333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.67155,0.000883366,2016,1,1,Friday,53,17,1,Evening,1.51405,0.011916667,1.5074592889334828,0.0441078344783052,0.0155343862727967,0.016006450366331,0.1232000000000006,0.1225137278796486,0.0332363947324221,0.1614717296778209
722,722,2016-01-01 17:02:00,0.0001,0.041016667,0.121283333,0.007666667,0.0134,0.029483333,0.001,0.00415,0.100683333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.6457,0.000883366,2016,1,1,Friday,53,17,2,Evening,1.498733333,0.011866667,1.5096217236341063,0.0484664868588971,0.0152759594648904,0.016040400462941,0.1236000000000006,1.165169143199037,0.0352871285534766,0.1628447337636037
723,723,2016-01-01 17:03:00,0.0001,0.04095,0.121316667,0.0077,0.01335,0.02955,0.001,0.00415,0.1009,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.599216666,0.000883367,2016,1,1,Friday,53,17,3,Evening,1.484883333,0.01205,1.501663001003413,0.0523538923643531,0.0145623216906581,0.0155940887494085,0.1236000000000006,1.27370692677304,0.0351110403419843,0.1629014914641258
724,724,2016-01-01 17:04:00,1.67e-05,0.041416667,0.1205,0.007566667,0.013083333,0.029466667,0.001016667,0.004016667,0.101433333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.1663,0.0006333339999999,2016,1,1,Friday,53,17,4,Evening,1.033083333,0.012433333,1.5025183384428864,0.0562424317432715,0.0152449922439343,0.0160096057801018,0.1236000000000006,2.41958975164518,0.0355363931041493,0.1629981678124963
725,725,2016-01-01 17:05:00,1.67e-05,0.041433333,0.120066667,0.007466667,0.013,0.029433333,0.001033333,0.004016667,0.101516667,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.085416667,0.00055,2016,1,1,Friday,53,17,5,Evening,0.926416667,0.012533333,1.5090172470682468,0.0607326806235092,0.0152761175209225,0.0160090013056969,0.1232000000000006,2.436676442754299,0.0347746967748649,0.1642331430672915
726,726,2016-01-01 17:06:00,0.0,0.041483333,0.11975,0.007316667,0.013016667,0.029333333,0.001016667,0.004,0.1016,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.0846,0.000583367,2016,1,1,Friday,53,17,6,Evening,0.936416667,0.012266667,1.508768885678596,0.0606878370513808,0.0154031811486842,0.0155972057853887,0.1228000000000006,1.242988085600519,0.0330661216296997,0.1644254149205325
727,727,2016-01-01 17:07:00,1.67e-05,0.041483333,0.119433333,0.0074,0.012816667,0.029283333,0.001033333,0.004,0.101316667,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.180766666,0.000566667,2016,1,1,Friday,53,17,7,Evening,1.030683333,0.012783333,1.5079297392426236,0.0603635277145431,0.0153109018416952,0.0159675310940387,0.1228000000000006,1.1589207800287875,0.0329567665630633,0.164392762550028
728,728,2016-01-01 17:08:00,0.00015,0.04165,0.119533333,0.007166667,0.012616667,0.029283333,0.001016667,0.004016667,0.101383333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.3745666669999999,0.00065,2016,1,1,Friday,53,17,8,Evening,1.214266667,0.013516667,1.51589653027129,0.0605668606578439,0.0154248313213803,0.0164591414905745,0.1228000000000006,0.0,0.0331989362157858,0.1660732466501367
729,729,2016-01-01 17:09:00,0.000233333,0.0417,0.118866667,0.0069,0.012383333,0.029333333,0.001033333,0.004033333,0.101383333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.5609,0.0008167,2016,1,1,Friday,53,17,9,Evening,1.380883333,0.013283333,1.5162886627234011,0.0603506145680233,0.0150663573770786,0.0169516089213585,0.1232000000000006,0.0400456377991242,0.0348133299846226,0.166037304331316
730,730,2016-01-01 17:10:00,0.00025,0.0417,0.118516667,0.006916667,0.012366667,0.029333333,0.001033333,0.003983333,0.1011,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.5586833330000001,0.0008167,2016,1,1,Friday,53,17,10,Evening,1.431966667,0.0135,1.5151144277560151,0.0601147755029171,0.0150977255604143,0.0170177662968525,0.1232000000000006,0.0359693600361243,0.0351590661364999,0.1658821220277869
731,731,2016-01-01 17:11:00,0.000233333,0.04165,0.1183,0.00695,0.0124,0.029266667,0.001,0.004033333,0.101133333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.523633333,0.000800034,2016,1,1,Friday,53,17,11,Evening,1.35075,0.0136,1.5095672030255014,0.0563048978676405,0.0146237861410397,0.0175519353337424,0.1232000000000006,0.0111051802020444,0.0329476960071955,0.165839503663204
732,732,2016-01-01 17:12:00,0.000233333,0.04165,0.118166667,0.006866667,0.012416667,0.029216667,0.001033333,0.004033333,0.101083333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.503783334,0.000783367,2016,1,1,Friday,53,17,12,Evening,1.367033333,0.014466667,1.508251198211822,0.0561198136337669,0.0145734234240632,0.0179614062655016,0.1232000000000006,0.0363947714861583,0.0332844406605918,0.1672846342125562
733,733,2016-01-01 17:13:00,1.67e-05,0.0416,0.11885,0.00715,0.013083333,0.029216667,0.001016667,0.004033333,0.101016667,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.223016667,0.0006667,2016,1,1,Friday,53,17,13,Evening,1.07445,0.015566667,1.5160859844424162,0.0610328772123274,0.0151454168346429,0.0184661763020561,0.1228000000000006,0.0,0.0331181767496039,0.1675110813757205
734,734,2016-01-01 17:14:00,8.33e-05,0.041266667,0.11835,0.00725,0.013283333,0.029383333,0.001,0.004033333,0.100783333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.449283334,0.000833367,2016,1,1,Friday,53,17,14,Evening,1.413966667,0.016916667,1.5077617911114416,0.0605407614112735,0.0147633401795272,0.0185532117991987,0.1220000000000006,0.1182747429336417,0.0329573170071796,0.1687349405084282
735,735,2016-01-01 17:15:00,0.000116667,0.041016667,0.118133333,0.0075,0.013416667,0.029483333,0.001016667,0.004016667,0.100583333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.6720999999999999,0.0009333669999999,2016,1,1,Friday,53,17,15,Evening,1.6967,0.01735,1.5087450694653928,0.0603524586194686,0.014714119862013,0.0189082704526298,0.1224000000000006,0.0,0.0333183434746475,0.1704856905175706
736,736,2016-01-01 17:16:00,0.000116667,0.040933333,0.117816667,0.007383333,0.0134,0.029633333,0.523116667,0.004016667,0.10065,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.6705166669999999,0.001016633,2016,1,1,Friday,53,17,16,Evening,2.2149,0.018083333,1.5026532265187178,0.0562409203097245,0.015025387009258,0.0195579893068187,0.1224000000000006,0.0287365797213013,0.0328175371675787,0.1688906529508446
737,737,2016-01-01 17:17:00,0.000116667,0.04095,0.117533333,0.0075,0.0133,0.02945,1.60985,0.004016667,0.0999,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.6634,0.000950033,2016,1,1,Friday,53,17,17,Evening,3.1113,0.019183333,1.5077230796715162,0.0562790915852195,0.0152712295429442,0.0195643605359,0.1224000000000006,0.0,0.033074061876254,0.1706120369560692
738,738,2016-01-01 17:18:00,8.33e-05,0.04095,0.118083333,0.007716667,0.0133,0.02975,1.1431,0.004166667,0.10045,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.59515,0.0009833659999999,2016,1,1,Friday,53,17,18,Evening,2.563283333,0.020183333,1.517325310636476,0.0564086896732674,0.0149641870800899,0.0194151745029444,0.1228000000000006,0.0306213113393987,0.0329095776329169,0.1720380625612095
739,739,2016-01-01 17:19:00,8.33e-05,0.041133333,0.11765,0.007666667,0.0133,0.029716667,0.001016667,0.004183333,0.10145,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.431316666,0.000833367,2016,1,1,Friday,53,17,19,Evening,1.29605,0.021016667,1.5230005804681863,0.0564701934096433,0.0149355797883311,0.0200376739202274,0.1224000000000006,0.0,0.0326768014419965,0.1734820387128207
740,740,2016-01-01 17:20:00,0.0,0.041433333,0.117333333,0.0075,0.013033333,0.02975,0.001016667,0.0042,0.101866667,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.084483334,0.0006667,2016,1,1,Friday,53,17,20,Evening,0.88115,0.02135,1.5167897221169606,0.0484385388113802,0.0158258946017459,0.0204187629882087,0.1220000000000006,0.0,0.0329559424935445,0.1735324675708094
741,741,2016-01-01 17:21:00,1.67e-05,0.041483333,0.1171,0.007483333,0.013066667,0.029733333,0.001,0.004216667,0.101533333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.0852499999999999,0.00065,2016,1,1,Friday,53,17,21,Evening,0.870233333,0.021333333,1.514984321622814,0.0485612220050135,0.0150885628383062,0.0209797416687582,0.1212000000000006,0.0,0.0331005231884035,0.1734568434555069
742,742,2016-01-01 17:22:00,1.67e-05,0.04145,0.116933333,0.007283333,0.012916667,0.029766667,0.001033333,0.0042,0.101433333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.181016667,0.00065,2016,1,1,Friday,53,17,22,Evening,0.9832,0.021183333,1.523462533568451,0.048252524750947,0.0154269527385703,0.0214555799443855,0.1212000000000006,0.0,0.0330388971854323,0.1718857988868543
743,743,2016-01-01 17:23:00,0.000133333,0.041566667,0.11725,0.0073,0.012633333,0.029666667,0.001033333,0.0042,0.101183333,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.370033333,0.000666733,2016,1,1,Friday,53,17,23,Evening,1.157766667,0.02115,1.5162425919733833,0.0401691631953286,0.015359851751471,0.0215566699347275,0.1216000000000006,0.0129382612118108,0.0331991240616259,0.1719220286652278
744,744,2016-01-01 17:24:00,0.00025,0.041716667,0.116633333,0.007,0.012366667,0.0296,0.001033333,0.0042,0.10105,37.31,0.59,10.0,30.5,1014.21,9.59,0.75,272.0,0.0,24.3,0.0,0.5595333339999999,0.000833367,2016,1,1,Friday,53,17,24,Evening,1.297166667,0.021216667,1.5229197853215226,0.0403907683399117,0.0153980891066169,0.0220558355028984,0.1204000000000006,0.0908029531642134,0.0355111493634005,0.1705083419325994
